Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
54,'208,Denmark,3102,Nutrient nitrogen N (total),5510,Production,1996,1996,t,150000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5510,Production,1997,1997,t,156000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5510,Production,1998,1998,t,150000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5510,Production,1999,1999,t,184000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5510,Production,2000,2000,t,131000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5510,Production,2001,2001,t,132000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5510,Production,2002,2002,t,116165.0,E,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5510,Production,2003,2003,t,148459.0,E,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5510,Production,2004,2004,t,92787.0,E,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5510,Production,2005,2005,t,0.0,E,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5510,Production,2006,2006,t,0.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5510,Production,2007,2007,t,0.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5510,Production,2008,2008,t,0.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5510,Production,2009,2009,t,0.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5510,Production,2010,2010,t,0.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5510,Production,2011,2011,t,0.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5510,Production,2012,2012,t,0.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5510,Production,2013,2013,t,0.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5510,Production,2014,2014,t,0.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5510,Production,2015,2015,t,0.0,E,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5510,Production,2016,2016,t,0.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5510,Production,2017,2017,t,0.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5510,Production,2018,2018,t,0.0,E,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5510,Production,2019,2019,t,0.0,E,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5510,Production,2020,2020,t,0.0,E,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5510,Production,2021,2021,t,0.0,E,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5510,Production,2022,2022,t,0.0,E,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5510,Production,2023,2023,t,0.0,E,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1961,1961,t,130229.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1962,1962,t,143967.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1963,1963,t,153438.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1964,1964,t,154606.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1965,1965,t,178513.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1966,1966,t,183243.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1967,1967,t,192169.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1968,1968,t,182046.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1969,1969,t,186344.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1970,1970,t,227174.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1971,1971,t,221253.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1972,1972,t,271044.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1973,1973,t,271502.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1974,1974,t,266518.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1975,1975,t,249397.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1976,1976,t,253911.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1977,1977,t,248921.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1978,1978,t,295066.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1979,1979,t,265689.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1980,1980,t,264892.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1981,1981,t,253466.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1982,1982,t,272486.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1983,1983,t,287908.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1984,1984,t,269004.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1985,1985,t,258574.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1986,1986,t,249841.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1987,1987,t,243500.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1988,1988,t,246600.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1989,1989,t,254300.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1990,1990,t,275500.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1991,1991,t,259500.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1992,1992,t,213000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1993,1993,t,210000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1994,1994,t,220000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1995,1995,t,182000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1996,1996,t,202000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1997,1997,t,176000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1998,1998,t,174000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,1999,1999,t,151000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,2000,2000,t,161000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,2001,2001,t,139000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,2002,2002,t,131311.57,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,2003,2003,t,158799.03,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,2004,2004,t,192999.13,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,2005,2005,t,207018.39,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,2006,2006,t,150182.75,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,2007,2007,t,152040.85,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,2008,2008,t,234097.64,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,2009,2009,t,197999.44,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,2010,2010,t,170956.31,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,2011,2011,t,206333.92,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,2012,2012,t,210690.71,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,2013,2013,t,224871.24,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,2014,2014,t,213508.54,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,2015,2015,t,240107.01,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,2016,2016,t,247417.98,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,2017,2017,t,279894.95,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,2018,2018,t,235581.59,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,2019,2019,t,246646.68,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,2020,2020,t,239690.65,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,2021,2021,t,229567.79,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,2022,2022,t,318593.98,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5610,Import quantity,2023,2023,t,310265.21,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,1974,1974,t,1736.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,1975,1975,t,849.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,1976,1976,t,12571.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,1977,1977,t,5842.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,1978,1978,t,4875.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,1979,1979,t,10345.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,1980,1980,t,34121.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,1981,1981,t,33668.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,1982,1982,t,40488.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,1983,1983,t,40540.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,1984,1984,t,51194.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,1985,1985,t,48806.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,1986,1986,t,51102.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,1987,1987,t,77300.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,1988,1988,t,59500.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,1989,1989,t,63000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,1990,1990,t,32400.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,1991,1991,t,59500.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,1992,1992,t,51000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,1993,1993,t,54000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,1994,1994,t,66000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,1995,1995,t,56000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,1996,1996,t,52000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,1997,1997,t,49000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,1998,1998,t,51000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,1999,1999,t,83000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,2000,2000,t,58000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,2001,2001,t,57000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,2002,2002,t,71249.33,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,2003,2003,t,70393.5,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,2004,2004,t,39773.4,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,2005,2005,t,15627.14,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,2006,2006,t,13331.42,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,2007,2007,t,10251.33,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,2008,2008,t,20800.92,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,2009,2009,t,11700.62,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,2010,2010,t,21362.13,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,2011,2011,t,27056.38,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,2012,2012,t,53623.02,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,2013,2013,t,50626.44,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,2014,2014,t,46404.27,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,2015,2015,t,38188.31,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,2016,2016,t,37052.08,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,2017,2017,t,38087.89,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,2018,2018,t,33281.86,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,2019,2019,t,35362.03,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,2020,2020,t,46693.56,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,2021,2021,t,43071.29,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,2022,2022,t,52085.77,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5910,Export quantity,2023,2023,t,12622.08,I,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1961,1961,t,133481.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1962,1962,t,142167.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1963,1963,t,152795.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1964,1964,t,168692.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1965,1965,t,191595.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1966,1966,t,214856.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1967,1967,t,232631.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1968,1968,t,247988.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1969,1969,t,270213.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1970,1970,t,289341.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1971,1971,t,308252.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1972,1972,t,329476.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1973,1973,t,365148.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1974,1974,t,300445.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1975,1975,t,339088.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1976,1976,t,349497.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1977,1977,t,373710.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1978,1978,t,379884.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1979,1979,t,393900.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1980,1980,t,374099.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1981,1981,t,375972.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1982,1982,t,391392.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1983,1983,t,419037.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1984,1984,t,398147.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1985,1985,t,382087.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1986,1986,t,381263.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1987,1987,t,367000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1988,1988,t,376900.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1989,1989,t,400400.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1990,1990,t,394900.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1991,1991,t,370000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1992,1992,t,333000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1993,1993,t,325000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1994,1994,t,316000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1995,1995,t,291000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1996,1996,t,288000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1997,1997,t,283000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1998,1998,t,263000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,1999,1999,t,248000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2000,2000,t,234000.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2001,2001,t,210629.0,X,Data sourced from another international organization
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2002,2002,t,202000.0,X,Data sourced from IFA
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2003,2003,t,206000.0,X,Data sourced from IFA
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2004,2004,t,182171.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2005,2005,t,179046.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2006,2006,t,190309.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2007,2007,t,192937.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2008,2008,t,218223.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2009,2009,t,186981.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2010,2010,t,180105.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2011,2011,t,183151.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2012,2012,t,189000.0,E,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2013,2013,t,178564.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2014,2014,t,204668.0,E,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2015,2015,t,225054.0,E,
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2016,2016,t,240726.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2017,2017,t,236492.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2018,2018,t,224387.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2019,2019,t,225242.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2020,2020,t,233473.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2021,2021,t,202583.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2022,2022,t,196076.0,A,Official data from questionnaire
54,'208,Denmark,3102,Nutrient nitrogen N (total),5157,Agricultural Use,2023,2023,t,196052.0,A,Official data from questionnaire
